id,status,summary,description,lat,lng,address,created_at,acknowledged_at,closed_at,url
6969128,"Archived","Sidewalk and Ramp","The sidewalk in front of 1000 SE Quincy has been torn up for months. It is not usable. You are forced to jaywalk, walk two blocks out of your way to the next intersection to the South (also construction there) or use the owners property at 1000 SE Quincy (Aeolian Corp) and risk being yelled at by their management. They are now leaving letters on KDOR employees cars blaming the city for the excessive long delay and safety hazard. That we are not to cross their property. it is an unauthorized easement. Any injury on their unsafe property in not their responsibility! If you are unhappy contact the city engineer! This issue is becoming tense and hazardous and should have been fixed months ago, please get this resolved ASAP! There are multiple mothers that bring their infants to work and are being forced to jaywalk across Quincy Street.",39.044943,-95.67366749999999,"1000 Se Quincy St Topeka, KS, 66612, USA","2019-11-13T15:39:18-05:00","2019-11-13T15:39:24-05:00","2019-11-13T16:50:44-05:00","https://seeclickfix.com/api/v2/issues/6969128"
6968963,"Archived","Sign repair - PW","This curvy section of road needs white and yellow paint lines. It has no shoulders and is dangerous to travel at night.

I got a reply from my first request (made 3 hours ago) that the job was taken care of. I really doubt that anyone just painted those lines.",38.9774419395057,-95.7296274496474,"4901-5249 Sw Gage Blvd Topeka, KS, 66610, USA","2019-11-13T15:01:06-05:00","2019-11-13T15:01:11-05:00","2019-11-13T16:52:40-05:00","https://seeclickfix.com/api/v2/issues/6968963"
6968650,"Archived","Trees and Tree Limbs","There is a tree on the east side of my property that is in the easement and for several years I have tried to maintain it myself but it has just gotten to be too much.  I recently had the tree in the front of my yard cleaned up and he happen to mention the tree on the east side of my house and how it will probably be splitting in half soon.  It has gotten pretty bad the last few years. The city has come out a few times and trimmed it but I think it really needs to go now.

Is this something you can take a look at and maybe but down. I hate to do it it gives me lots of shade but it is pretty bad.

Thanks, Nicole",39.033189,-95.73601050000001,"4803 Sw 19th St Topeka, KS, 66604, USA","2019-11-13T13:58:09-05:00","2019-11-13T13:58:15-05:00","2020-01-31T01:05:26-05:00","https://seeclickfix.com/api/v2/issues/6968650"
6967800,"Archived","Pothole repair - PW","Please repaint the white and yellow stripes on this section of Gage. It curves and there is no shoulder. It's difficult to drive at night.

Thank you.",38.9797954768048,-95.72977781295781,"4783-4851 Sw Gage Blvd Topeka, KS, 66610, USA","2019-11-13T11:09:11-05:00","2019-11-13T11:09:15-05:00","2019-11-13T13:32:28-05:00","https://seeclickfix.com/api/v2/issues/6967800"
6967203,"Archived","Property Maintenance & Code Violations","Possibly water main break at 101 SW Danbury Ln on the West Hills Dr side of the yard ",39.0665959040192,-95.73918700218201,"101 Sw Danbury Ln Topeka, KS, 66606, USA","2019-11-13T09:06:09-05:00","2019-11-13T09:07:41-05:00","2019-11-18T11:50:36-05:00","https://seeclickfix.com/api/v2/issues/6967203"
6965203,"Archived","Outside lights (Building, lamp light, & wooden pole light)","X2 building lights are not working right outside front door
(one is on the side, next to front door) (one right outside of front door)
X1 Lamp light directly out from front door is out (has no parking sign on it)
Wooden light pole directly out from front door is also out.",39.0775830793777,-95.66125017702861,"Ne Garfield Park Drwy Topeka, KS, 66608, USA","2019-11-12T23:41:00-05:00","2019-11-12T23:41:07-05:00","2019-11-19T10:10:22-05:00","https://seeclickfix.com/api/v2/issues/6965203"
6964760,"Archived","Street Light Out","Street light on 21st street west of Wayne Ave is out",39.0302524004894,-95.70792961225381,"2031 Sw Wayne Ave Topeka, KS, 66604, USA","2019-11-12T19:42:16-05:00","2019-11-12T19:42:23-05:00","2019-11-14T12:20:42-05:00","https://seeclickfix.com/api/v2/issues/6964760"
6964671,"Archived","Pothole","Large pothole strip after intersection heading to the I470 W entrance ramp. This pothole caused serious damage to my tire.",38.9944269383467,-95.6878334283829,"3861-3899 Sw Topeka Blvd Topeka, KS, 66609, USA","2019-11-12T18:56:22-05:00","2019-11-12T18:56:28-05:00","2019-11-13T09:00:40-05:00","https://seeclickfix.com/api/v2/issues/6964671"
6964182,"Archived","Alley","Big void under concrete under alley, afraid water will wash out dirt around foundation of building and or a truck will break through the concrete and fall into the hole",39.0485638112587,-95.6758439540863,"800 Sw Jackson St Topeka, KS, 66612, USA","2019-11-12T16:31:17-05:00","2019-11-12T16:31:23-05:00","2020-03-04T02:16:00-05:00","https://seeclickfix.com/api/v2/issues/6964182"
6962274,"Archived","Police General Issue","Abandon vehicle with tag that does not match sticker. Tag is SN 794 JKE but sticker has Aug 2020 with 670JJY on the registration sticker. Been on the street for over a month. It is not even parked correctly. It is on a curve and sits dangerously for other drivers.",38.987154,-95.68001700000001,"321 Se 44th Pkwy Topeka, KS, 66609, USA","2019-11-12T10:07:00-05:00","2019-11-12T10:07:06-05:00","2019-11-27T16:24:02-05:00","https://seeclickfix.com/api/v2/issues/6962274"
6961805,"Archived","Property Maintenance & Code Violations","Tall weeds and grass still have not been addressed. This is an eye shore as you enter Topeka. The tall weeds and grass are located at the SW quadrant of Huntoon St. and Arvonia The tall weeds and grass go west towards the apartment complex on the hill",39.0434806496852,-95.7664006862755,"6201-6201 Sw Huntoon St Topeka, KS, 66615, USA","2019-11-12T08:43:52-05:00","2019-11-12T08:44:16-05:00","2019-11-13T15:40:45-05:00","https://seeclickfix.com/api/v2/issues/6961805"
6961803,"Archived","Picnic table repair","Picnic table and attached bench looked to have been vandalized, located on the northwest corner of Central Park. ",39.0425650408996,-95.6913685798645,"1061-1099 Sw 13th St Topeka, KS, 66604, USA","2019-11-12T08:43:17-05:00","2019-11-12T08:43:43-05:00","2019-11-28T14:50:16-05:00","https://seeclickfix.com/api/v2/issues/6961803"
6960310,"Archived","Police General Issue","Loud music, probably from an SUV.

(2) The making, creation or maintenance of such loud, unnecessary, unnatural or unusual noises which are prolonged, unusual and unnatural in their time, place and use affect and are a detriment to public health, comfort, convenience, safety, welfare and prosperity of the residents of the city; and

(3) The necessity in the public interest for the provisions and prohibitions enacted and contained in this division is declared as a matter of legislative determination, and the public prohibitions enacted and contained in this division are in pursuance of and for the purpose of securing and promoting the public health, comfort, convenience, safety, welfare and prosperity and the peace and quiet of the city and its inhabitants. § 54-146 of the Code of the City of Topeka (1994), as amended.",39.005900917656,-95.6932618002315,"Sw Croix St & Sw Tara Ave Topeka, KS, 66611, USA","2019-11-11T22:32:03-05:00","2019-11-11T22:32:14-05:00","2019-11-12T19:50:31-05:00","https://seeclickfix.com/api/v2/issues/6960310"
6959561,"Archived","Pothole","in front of the driveway. ",39.073995,-95.63219100000001,"1212 Ne Kellam Ave Topeka, KS, 66616, USA","2019-11-11T16:59:22-05:00","2019-11-11T16:59:29-05:00","2019-12-24T03:50:38-05:00","https://seeclickfix.com/api/v2/issues/6959561"
6959457,"Archived","Street Sign Repair","Street names sign post is bent over at ground level - needs repair of post or replacement of post - street names signs themselves are o.k.
Someone must have slid into this morning when streets were snowed.",39.004281,-95.661,"Se 35th St & Se Indiana Ave Topeka, KS, 66605, USA","2019-11-11T16:11:42-05:00","2019-11-11T16:11:48-05:00","2019-11-14T10:01:32-05:00","https://seeclickfix.com/api/v2/issues/6959457"
6959440,"Archived","Property Maintenance & Code Violations","red couch blocking alley",39.0603090018286,-95.6527494639158,"500 Ne Lime St Topeka, KS 66616, USA","2019-11-11T16:04:24-05:00","2019-11-11T16:04:28-05:00","2019-12-02T23:10:31-05:00","https://seeclickfix.com/api/v2/issues/6959440"
6959437,"Archived","Street Sign Repair","the temp stop sign at SB Clay at 5th blew over last night. I put it back up but the sandbags are worn out so it will blow back over. it would be considered a hazard if a driver fails to stop and yield right of way to east bound 5th. ",39.0569623000042,-95.6870069727302,"501 Sw Clay St Topeka, KS 66606, USA","2019-11-11T16:03:02-05:00","2019-11-11T16:03:16-05:00","2019-11-12T14:20:33-05:00","https://seeclickfix.com/api/v2/issues/6959437"
6958538,"Archived","Trees and Tree Limbs","In ALL of the Potwin circles, tree care is needed.  At Second and Woodlawn, the sprouts on the trunks of the mature oaks need removal.  Pruning of young trees is also needed, as in Second and Greenwood.  I realize this is the County's responsibilities so you need to forward it to them.  I turned this in previously and never had resolution.  Please don't drop the ball again.",39.0620409702137,-95.6950292965641,"101-299 Sw Woodlawn Ave Topeka, KS, 66606, USA","2019-11-11T11:20:43-05:00","2019-11-11T11:21:12-05:00","2019-11-12T08:32:43-05:00","https://seeclickfix.com/api/v2/issues/6958538"
6958481,"Archived","Street Sign Repair","Circle at 1st & Greenwood was hit overnight - traffic control sign is down, east side of circle.",39.063213,-95.69350350000001,"201 Sw Greenwood Ave Topeka, KS, 66606, USA","2019-11-11T11:05:31-05:00","2019-11-11T11:05:42-05:00","2019-11-14T11:10:40-05:00","https://seeclickfix.com/api/v2/issues/6958481"
6957939,"Archived","Hydrant Leaking","the hydrant is not leaking but it has been hit and is leaning. ",39.0509172676803,-95.7270369306207,"4001 Sw 10th Ave Topeka, KS 66604, USA","2019-11-11T08:17:20-05:00","2019-11-11T08:18:00-05:00","2019-12-09T16:20:29-05:00","https://seeclickfix.com/api/v2/issues/6957939"
6957117,"Archived","Pothole","center of road",39.034352613359,-95.7349564880133,"4712 Sw 18th Terrace Topeka, KS 66604, USA","2019-11-10T21:56:13-05:00","2019-11-10T22:20:32-05:00","2019-11-14T14:20:42-05:00","https://seeclickfix.com/api/v2/issues/6957117"
6957083,"Archived","Street Light Out","",38.9637870544964,-95.33271550602031,"6335 Rockaway Dr Lawrence 66049, United States","2019-11-10T21:47:06-05:00","2019-11-10T21:47:07-05:00","2019-11-11T13:00:20-05:00","https://seeclickfix.com/api/v2/issues/6957083"
6957082,"Archived","Street Light Out","Street light at Klein Court not functioning properly",38.9623633434715,-95.3318422123133,"1152–1232 Renaissance Dr Lawrence 66049, United States","2019-11-10T21:46:30-05:00","2019-11-10T21:46:31-05:00","2019-11-11T13:00:21-05:00","https://seeclickfix.com/api/v2/issues/6957082"
6957079,"Archived","Street Light Out","",38.9623537919247,-95.33085156563369,"1233–1299 Renaissance Dr Lawrence 66049, United States","2019-11-10T21:45:08-05:00","2019-11-10T21:45:10-05:00","2019-11-11T13:00:21-05:00","https://seeclickfix.com/api/v2/issues/6957079"
6956840,"Archived","Trash- Dornwood East","I found a dumped suitcase while using the trails. I was able to move the trash to the parking area but could not take it with me.",39.0223149828678,-95.640969271164,"Dornwood Park Se 25th St Topeka, KS, 66605, USA","2019-11-10T18:51:59-05:00","2019-11-10T18:52:05-05:00","2020-02-03T12:45:04-05:00","https://seeclickfix.com/api/v2/issues/6956840"
6956397,"Archived","Traffic Signal Repair","Why does the turn signals at the 29th and Wanamaker intersection last so long? it's understandable in the afternoon and evenings when there is alot of traffic but early in the morning when there is little to no traffic?... ",39.0145825440894,-95.7623626291752,"Wanamaker @ 29th Topeka, KS 66614, USA","2019-11-10T14:37:11-05:00","2019-11-10T14:37:42-05:00","2019-11-12T10:10:42-05:00","https://seeclickfix.com/api/v2/issues/6956397"
6955160,"Archived","Pothole","This whole stretch of Highway is in terrible shape with numerous potholes.  Being a high traffic area, how has this not been repaired yet?  If this is KDOT’s issue, are they planning to fix this?",39.09088941885,-95.6727029466285,"1547–1699 Nw Us Highway 24 Topeka 66608, United States","2019-11-10T01:12:41-05:00","2019-11-10T01:15:29-05:00","2019-11-12T09:30:38-05:00","https://seeclickfix.com/api/v2/issues/6955160"
6953253,"Archived","General Feedback or Questions","With the double-yellow line now placed in the middle of Sardou Ave after the recent resurfacing instead of being offset on the south side of the roadway as they were before the resurfacing, should the  ""No Parking"" signs be removed from the south side of Sardou or should signs now be installed on the north side as well?",39.0661723575306,-95.6397410401669,"Ne Sardou Ave & Ne Wabash Ave Topeka, KS, 66616, USA","2019-11-09T06:45:34-05:00","2019-11-09T06:46:21-05:00","2019-12-04T15:06:22-05:00","https://seeclickfix.com/api/v2/issues/6953253"
6952270,"Archived","Trees and Tree Limbs","Tree in the city right of way needs trimmed and possibly removed. Damaging the sidewalk.",39.0741616066672,-95.63683390617371,"1217 Ne Michigan Ave Topeka, KS, 66616, USA","2019-11-09T01:09:30-05:00","2019-11-09T01:09:38-05:00","2019-12-27T15:12:04-05:00","https://seeclickfix.com/api/v2/issues/6952270"
6951650,"Archived","Police General Issue","White car with possible flat sitting for the last 2 weeks. ",39.0068826457273,-95.6714662536979,"524 Se 33rd Terrace Topeka, KS 66605, USA","2019-11-08T20:21:55-05:00","2019-11-08T20:22:17-05:00","2019-11-26T03:20:38-05:00","https://seeclickfix.com/api/v2/issues/6951650"
6951531,"Archived","Street Light Out","the left turn cameras don't seem to be operating correctly.  the seem to signal turns when there are no cars.",39.0145606616847,-95.76231636106969,"Wanamaker @ 29th Topeka, KS 66614, USA","2019-11-08T19:13:22-05:00","2019-11-08T19:13:41-05:00","2019-11-12T11:20:51-05:00","https://seeclickfix.com/api/v2/issues/6951531"
6951276,"Archived","Dead Animal Removal - Road/ROW","dead deer in the 4700 block of SE 45th St. North side of the road. ",38.9861164376256,-95.5887470114467,"4700 Se 45th St Berryton, KS, 66409, USA","2019-11-08T17:25:49-05:00","2019-11-08T17:25:51-05:00","2019-11-12T15:50:13-05:00","https://seeclickfix.com/api/v2/issues/6951276"
6950921,"Archived","Police Animal Control","very skinny, sick looking dog. Can see ribs and hip bones.",39.0085857,-95.65465829999999,"3232 Se Keystone Ave Topeka, KS 66605, USA","2019-11-08T15:36:16-05:00","2019-11-08T15:36:21-05:00","2019-11-14T19:50:48-05:00","https://seeclickfix.com/api/v2/issues/6950921"
6950561,"Archived","Other","jeep keeps parking facing wrong way
",39.0985984802246,-95.6587448120117,"203 Ne Pine Ln Topeka, KS 66617, USA","2019-11-08T14:06:14-05:00","2019-11-08T14:06:45-05:00","2019-11-08T17:40:24-05:00","https://seeclickfix.com/api/v2/issues/6950561"
6949867,"Archived","Property Maintenance & Code Violations","There has been a loveseat at the front curb for about two weeks",39.062997,-95.6424555,"611 Ne Green St Topeka, KS, 66616, USA","2019-11-08T11:32:12-05:00","2019-11-08T11:32:16-05:00","2019-12-02T19:11:58-05:00","https://seeclickfix.com/api/v2/issues/6949867"
6949272,"Archived","Pothole","Please fill pothole in inside lane, curbside, immediately west of Garfield on 12th St.",39.0458332587616,-95.6981835360057,"1600-1620 Sw 12th St Topeka, KS, 66604, USA","2019-11-08T09:19:27-05:00","2019-11-08T09:19:33-05:00","2019-12-03T17:00:28-05:00","https://seeclickfix.com/api/v2/issues/6949272"
6949263,"Archived","Pothole","Please fill in pothole in left-most westbound lane closest to curb, on 12th St. just beyond the alley that goes south, between Buchanan & Lincoln streets  ",39.0459445504034,-95.6932396884804,"1220 Sw 12th St Topeka, KS, 66604, USA","2019-11-08T09:15:30-05:00","2019-11-08T09:15:35-05:00","2019-11-13T09:00:24-05:00","https://seeclickfix.com/api/v2/issues/6949263"
6948684,"Archived","Other","The decorative lights on the water tower are not working at night. ",39.0439082566256,-95.6755110248923,"Topeka Water Tower SE 11th St, Topeka, KS 66612, USA","2019-11-08T06:04:07-05:00","2019-11-08T06:04:12-05:00","2019-11-08T10:50:27-05:00","https://seeclickfix.com/api/v2/issues/6948684"
6947025,"Archived","Pothole","",39.0363159824419,-95.61874944716691,"Se Sycamore Dr Topeka, KS 66607, USA","2019-11-07T21:06:14-05:00","2019-11-07T21:06:20-05:00","2019-12-04T05:00:56-05:00","https://seeclickfix.com/api/v2/issues/6947025"
6946927,"Archived","Street Repair","Bump heading East on 17th before Wanamaker light right  lane ",39.0364234598948,-95.76263653333331,"6000–6122 Sw 17th St Topeka 66615, United States","2019-11-07T20:20:32-05:00","2019-11-07T20:20:40-05:00","2020-05-07T22:32:24-04:00","https://seeclickfix.com/api/v2/issues/6946927"
6946022,"Archived","Street Light Out","Reported July 9th = NO results.  Reported October 15th = NO results.  Reported October 25th = NO results.   Why is the city refusing to fix this light?",38.999727,-95.71678199999999,"Sw Brooklawn Dr & Sw Brooklawn Cir Topeka, KS, 66610, USA","2019-11-07T15:18:46-05:00","2019-11-08T15:30:45-05:00","2019-11-12T10:50:24-05:00","https://seeclickfix.com/api/v2/issues/6946022"
6945832,"Archived","Property Maintenance & Code Violations","Tall weeds and grass from south curb line to retaining wall",39.0290318501127,-95.7685530367868,"6201-6299 Sw 21st St Topeka, KS, 66615, USA","2019-11-07T14:41:11-05:00","2019-11-07T14:41:15-05:00","2019-11-18T19:10:43-05:00","https://seeclickfix.com/api/v2/issues/6945832"
6945805,"Archived","Police Animal Control","I witnessed at least 5 dogs chained at various locations around the property at 2831 SE 2nd St. The dogs were emaciated, some seemed to be in pain and had no visible shelter and no water outside.

My photo only show 3 of the dogs due to feeling threatened by the occupants of the property. You need to zoom in to see three of the dogs. I couldn't get closer.

Animal control should do a ""welfare check"" on these animals.

Thanks",39.05136,-95.639616,"2831 Se 2nd St Topeka, KS, 66607, USA","2019-11-07T14:36:36-05:00","2019-11-07T14:37:00-05:00","2019-11-09T22:50:50-05:00","https://seeclickfix.com/api/v2/issues/6945805"
6945248,"Archived","confusing detour sign","At EB Huntoon & Washburn, there is a Detour sign pointing to the right, but then there's a barricade there saying Road Closed to Through Traffic. Very confusing!",39.0445406579987,-95.6970977783203,"1235 Sw Washburn Ave Topeka, KS, 66604, USA","2019-11-07T12:48:24-05:00","2019-11-07T12:48:32-05:00","2019-11-21T18:50:39-05:00","https://seeclickfix.com/api/v2/issues/6945248"
6944344,"Archived","Street Sign Repair","The arrows on the pavement need repainted at this confusing intersection. Facing north I could not see what lane I needed to be in to turn west on 12th.",39.0444479336303,-95.6828385423548,"1201 Sw Topeka Blvd Topeka, KS, 66612, USA","2019-11-07T09:53:11-05:00","2019-11-07T09:53:18-05:00","2019-11-27T16:41:55-05:00","https://seeclickfix.com/api/v2/issues/6944344"
6943887,"Archived","Pothole","Pothole in road. In front of the building north of the parking garage ",39.0509153353579,-95.67838720778821,"700 Sw Harrison St Topeka 66603, United States","2019-11-07T08:25:22-05:00","2019-11-07T08:25:39-05:00","2019-11-14T19:00:55-05:00","https://seeclickfix.com/api/v2/issues/6943887"
6941881,"Archived","Police Animal Control","Nearly every night between 10 pm to 1 am there is constant and occasionally multiple dogs barking. I have observed people coming and going through the alley but am not sure what is setting off so much noise and with such frequency.  ",39.0723394652506,-95.669376579771,"372–462 Nw Morse St Topeka 66608, United States","2019-11-07T00:34:07-05:00","2019-11-07T00:34:14-05:00","2019-11-23T06:50:42-05:00","https://seeclickfix.com/api/v2/issues/6941881"
6941417,"Archived","Other","A stop light or roundabout is needed in this location. The traffic is heavy in this area and after waiting at the stop sign for a while, vehicles just start pulling out in front of traffic with no regards for anyone’s safety. ",39.0426405066457,-95.76163332510021,"Sw Wanamaker Rd Topeka 66604, United States","2019-11-06T22:25:42-05:00","2019-11-06T22:26:01-05:00","2019-11-22T04:20:22-05:00","https://seeclickfix.com/api/v2/issues/6941417"
6940902,"Archived","Street Sign Repair","temporary traffic control blew over in the wind blocking the lane. I got out of my car and moved it",39.0611584739057,-95.7246112078428,"401 Sw Gage Blvd Topeka, KS 66606, USA","2019-11-06T19:01:31-05:00","2019-11-06T19:01:37-05:00","2019-11-08T08:40:27-05:00","https://seeclickfix.com/api/v2/issues/6940902"
6940280,"Archived","Property Maintenance & Code Violations","vacant lot next to 305 sw 13th has a man camping there.  picture shows extension cord coming out of the back window at house at 309 (?) sw 13th.  He is stealing water from our tenants on van buren.  No sewage facilities that I am aware of.  He has been living there much of the summer.

",39.0425207,-95.68004329999999,"305 Sw 13th St Topeka, KS 66612, USA","2019-11-06T15:47:53-05:00","2019-11-06T15:48:18-05:00","2020-01-14T22:15:51-05:00","https://seeclickfix.com/api/v2/issues/6940280"
6940000,"Archived","Other","Grill is completely rusted through and unusable. ",39.0043862304082,-95.6312336214777,"3400–3598 Se Leisure Ln Topeka 66605, United States","2019-11-06T14:40:17-05:00","2019-11-06T14:40:34-05:00","2020-03-25T08:05:53-04:00","https://seeclickfix.com/api/v2/issues/6940000"
6939666,"Archived","Street Repair","There is an inset square in the lane that has a small round metal inlet that should have a cover. The cover is missing and the square has been minimized down to an odd shaped piece that if hit just right will cause a blowout. ",39.013912598644,-95.6516718854491,"Se 29th Ter & Se California Ave Topeka, KS, 66605, USA","2019-11-06T13:35:30-05:00","2019-11-06T13:35:36-05:00","2019-12-09T22:30:27-05:00","https://seeclickfix.com/api/v2/issues/6939666"
6939536,"Archived","Street Repair","Old patch is cracked up and sunken in. Needs repair before winter weather.   SB lanes of California just north of SE 24th intersection.",39.0244273828138,-95.65148572437469,"1916 Se 24th St Topeka, KS, 66605, USA","2019-11-06T13:07:29-05:00","2019-11-06T13:07:34-05:00","2019-11-13T12:23:16-05:00","https://seeclickfix.com/api/v2/issues/6939536"
6939504,"Archived","Hydrant Leaking","Hydrant cap is loose.  No work personnel on site",39.0515263608222,-95.69927573204041,"1800 Sw 10th Ave Topeka, KS, 66604, USA","2019-11-06T13:02:43-05:00","2019-11-06T13:02:50-05:00","2019-11-13T15:31:04-05:00","https://seeclickfix.com/api/v2/issues/6939504"
6938988,"Archived","General Feedback or Questions","I submitted a pothole request at 3rd and Branner and they said the case was closed but the hole is still there ",39.0527795635592,-95.6592239358591,"192–298 Se Branner St Topeka 66607, United States","2019-11-06T11:30:12-05:00","2019-11-06T11:30:18-05:00","2019-12-27T00:10:26-05:00","https://seeclickfix.com/api/v2/issues/6938988"
6938971,"Archived","Pothole","Pothole in middle of road of 3rd and Branner St still not filled said it was it’s not. ",39.0539244206214,-95.6585536378137,"228 Se Branner St Topeka 66607, United States","2019-11-06T11:26:34-05:00","2019-11-06T11:26:40-05:00","2019-11-06T12:40:50-05:00","https://seeclickfix.com/api/v2/issues/6938971"
6938608,"Archived","Traffic Signal Repair","Starting last week, between 7:30-8:00 am, the green light for the east/west bound traffic is very quick, lasting for 4-9 seconds.  It is causing traffic to get backed up on 470 Hwy bridge.  I've sat there and timed the green light on the north/south bound traffic, and it lasts at least 45 seconds.  Someone needs to go there during this time to witness it.  I've traveled this route to work for several years, and this is the worst it has ever been.  Please check out.  Thank you.",38.9948214416869,-95.68767356715399,"Sw Topeka Blvd Topeka, KS, 66609, USA","2019-11-06T10:29:59-05:00","2019-11-13T09:23:21-05:00","2019-11-22T12:50:16-05:00","https://seeclickfix.com/api/v2/issues/6938608"
6935417,"Archived","Pothole","Multiple potholes in both lanes on Topeka Blvd heading South to Kansas Ave ",38.9972708,-95.6873393,"3810 Sw Topeka Blvd Topeka 66609, United States","2019-11-05T22:43:02-05:00","2019-11-05T22:43:09-05:00","2019-11-14T17:50:29-05:00","https://seeclickfix.com/api/v2/issues/6935417"
6935416,"Archived","Street Repair","From 27th St. to 29th street in both lanes on Topeka Blvd there are multiple bumps heading both South and north",39.0231743336366,-95.685308106083,"500 Sw 27th St Topeka 66611, United States","2019-11-05T22:40:46-05:00","2019-11-05T22:40:56-05:00","2020-06-13T06:30:31-04:00","https://seeclickfix.com/api/v2/issues/6935416"
6934827,"Archived","Police General Issue","large semi cab parked on west side of clay during no parking hours",39.0250706135823,-95.693641399417,"2500 Sw Lincoln St Topeka, KS, 66611, USA","2019-11-05T19:02:05-05:00","2019-11-05T19:02:11-05:00","2019-11-09T17:20:27-05:00","https://seeclickfix.com/api/v2/issues/6934827"
6934413,"Archived","Pothole repair - PW","There is a pothole on the right corner that is unavoidable if there is on coming traffic.",39.0000323767479,-95.77168900519609,"3700 Sw Nottingham Rd Topeka, KS 66610, USA","2019-11-05T16:54:36-05:00","2019-11-05T16:54:38-05:00","2019-11-27T00:10:17-05:00","https://seeclickfix.com/api/v2/issues/6934413"
6934323,"Archived","Police General Issue","Abandoned vehicle
Ford RV
No Tags ",39.0246021001477,-95.66176191369711,"2336 Se Kentucky Ave Topeka 66605, United States","2019-11-05T16:34:12-05:00","2019-11-05T16:34:39-05:00","2019-11-13T11:10:38-05:00","https://seeclickfix.com/api/v2/issues/6934323"
6934321,"Archived","Police General Issue","Abandoned Car
Cutlass Oldsmobile
No tags ",39.0249520741364,-95.6616423697044,"2330 Se Kentucky Ave Topeka 66605, United States","2019-11-05T16:33:01-05:00","2019-11-05T16:33:21-05:00","2019-11-13T11:10:34-05:00","https://seeclickfix.com/api/v2/issues/6934321"
6933592,"Archived","Driveway/Culvert Maintenance or Replacement","Rain washed out driveway. Needs filled in. ",39.112731,-95.6650185,"3615 Nw Topeka Blvd Topeka, KS, 66617, USA","2019-11-05T13:53:08-05:00","2019-11-05T13:53:10-05:00","2020-01-15T22:23:31-05:00","https://seeclickfix.com/api/v2/issues/6933592"
6933444,"Archived","Pothole","Pothole on the North end of the bridge",39.056581408988,-95.6576508656144,"1001 Ne Atchison Ave Topeka, KS 66616, USA","2019-11-05T13:29:15-05:00","2019-11-05T13:29:21-05:00","2019-12-27T01:40:32-05:00","https://seeclickfix.com/api/v2/issues/6933444"
6933092,"Archived","Alley","abandoned White Chev Van - tags 168-JXU expired tags ",39.052863,-95.6819745,"626 Sw Polk St Topeka, KS, 66603, USA","2019-11-05T12:30:15-05:00","2019-11-05T12:50:37-05:00","2019-11-26T20:00:33-05:00","https://seeclickfix.com/api/v2/issues/6933092"
6933079,"Archived","Alley","Black 4 doors Maxima - tag #120-DFI in the Alley, has not been move for months ",39.052863,-95.6819745,"626 Sw Polk St Topeka, KS, 66603, USA","2019-11-05T12:26:33-05:00","2019-11-05T12:50:33-05:00","2019-11-26T20:00:33-05:00","https://seeclickfix.com/api/v2/issues/6933079"
6932770,"Archived","Pothole","At the intersection of SW 31st Terrace and SW Lane Street, are 4-6 potholes.   There is one fairly large one, more to the west.   Please fill and fix.  Deep pothole- to cause a flat tire",39.0110894164107,-95.69733381271359,"Sw 31st Ter & Sw Lane St Topeka, KS, 66611, USA","2019-11-05T11:36:10-05:00","2019-11-05T12:50:38-05:00","2019-11-14T15:10:27-05:00","https://seeclickfix.com/api/v2/issues/6932770"
6932397,"Archived","Pothole","Pothole before bridge both lanes heading East near Monroe St. ",39.0509413245961,-95.6703961200262,"301–317 Se 6th Ave Topeka 66603, United States","2019-11-05T10:33:55-05:00","2019-11-05T12:50:36-05:00","2019-11-14T14:10:37-05:00","https://seeclickfix.com/api/v2/issues/6932397"
6932383,"Archived","Pothole","Middle of street of Branner near 3rd st. ",39.0522203,-95.65973870000001,"315 Se Branner St Topeka 66607, United States","2019-11-05T10:30:26-05:00","2019-11-05T12:50:35-05:00","2019-11-05T14:10:25-05:00","https://seeclickfix.com/api/v2/issues/6932383"
6932154,"Archived","Sign repair - PW","The street sign at SE 33rd Ter and Arbor was put up wrong.  It needs turned, so that it displays the correct street name.",39.007134,-95.604525,"4007 Se 33rd Ter Topeka, KS, 66605, USA","2019-11-05T09:50:21-05:00","2019-11-05T09:50:25-05:00","2019-11-05T13:46:09-05:00","https://seeclickfix.com/api/v2/issues/6932154"
6931711,"Archived","Alley","over grown limbs in alley ",39.0552432,-95.703193,"2234 Sw 8th Ave Topeka, KS 66606, USA","2019-11-05T08:29:47-05:00","2019-11-05T12:50:38-05:00","2020-01-07T14:14:29-05:00","https://seeclickfix.com/api/v2/issues/6931711"
6928051,"Archived","Property Maintenance & Code Violations","The backyard is full of trash and there is a loveseat on the front porch",39.0286381294956,-95.7006726535835,"1645–1699 Sw 22nd St Topeka 66611, United States","2019-11-04T18:01:28-05:00","2019-11-05T12:50:32-05:00","2019-11-27T01:20:24-05:00","https://seeclickfix.com/api/v2/issues/6928051"
6927663,"Archived","Pothole","Right in front of the guard rail. Between 13th & SE Indiana. ",39.0391306929813,-95.6602820629201,"1221–1431 Se Indiana Ave Topeka 66607, United States","2019-11-04T16:17:48-05:00","2019-11-05T12:50:38-05:00","2019-11-14T19:40:33-05:00","https://seeclickfix.com/api/v2/issues/6927663"
